100

0, 6.239470277513776
1, 1.5343021239553178
2, 1.2515920400619507
3, 0.478842665042196
4, 0.45650931128433775
5, 0.4505213520356587
6, 0.45040308577673777
7, 0.44844586082867216
8, 0.44804089197090696
19, 0.4491794854402542

75

0, 5.729575872421265
1, 3.1911940404347012
2, 2.6264713747160777
3, 0.6004161983728409
4, 0.45441133848258425
5, 0.45304177914346966
6, 0.4479574241808483
11, 0.4478601408856256
22, 0.4486121726887567

0, 5.619109766823905
3, 4.414604987416949
4, 0.990459782736642
5, 0.5207756991897311
6, 0.5204072105033057
7, 0.46713671939713614
8, 0.46433173758643015
9, 0.45616956055164337
11, 0.45078799554279875
12, 0.4487877722297396
14, 0.44860783006463734
16, 0.4485937591109957
20, 0.448549468602453
31, 0.4493292633976255

25


0, 17.28263051169259
1, 5.667455213410514
3, 2.4784217391695296
4, 1.0907629558018275
5, 0.5979914431061063
6, 0.504698668207441
7, 0.4772511124610901
8, 0.4575101839644568
9, 0.4548535155398505
10, 0.44979328768593924
12, 0.44925206899642944
14, 0.4489024834973471
25, 0.44931900075503756
